fetched_date,source_model_name,benchmark,score
2026-05-22,deepseek-v3-1-terminus,artificial_analysis_coding_index,31.9
2026-05-22,deepseek-v3-1-terminus,artificial_analysis_intelligence_index,28.5
2026-05-22,deepseek-v3-1-terminus,artificial_analysis_math_index,53.7
2026-05-22,deepseek-v3-1-terminus,gpqa,0.751
2026-05-22,deepseek-v3-1-terminus,hle,0.084
2026-05-22,deepseek-v3-1-terminus,livecodebench,0.529
2026-05-22,deepseek-v3-1-terminus,mmlu_pro,0.836
2026-05-22,deepseek-v3-1-terminus,scicode,0.321
2026-05-22,deepseek-v3-1-terminus-reasoning,artificial_analysis_coding_index,33.7
2026-05-22,deepseek-v3-1-terminus-reasoning,artificial_analysis_intelligence_index,33.9
2026-05-22,deepseek-v3-1-terminus-reasoning,artificial_analysis_math_index,89.7
2026-05-22,deepseek-v3-1-terminus-reasoning,gpqa,0.792
2026-05-22,deepseek-v3-1-terminus-reasoning,hle,0.152
2026-05-22,deepseek-v3-1-terminus-reasoning,livecodebench,0.798
2026-05-22,deepseek-v3-1-terminus-reasoning,mmlu_pro,0.851
2026-05-22,deepseek-v3-1-terminus-reasoning,scicode,0.406
2026-05-22,deepseek-v3-2,artificial_analysis_coding_index,34.6
2026-05-22,deepseek-v3-2,artificial_analysis_intelligence_index,32.1
2026-05-22,deepseek-v3-2,artificial_analysis_math_index,59
2026-05-22,deepseek-v3-2,gpqa,0.751
2026-05-22,deepseek-v3-2,hle,0.105
2026-05-22,deepseek-v3-2,livecodebench,0.593
2026-05-22,deepseek-v3-2,mmlu_pro,0.837
2026-05-22,deepseek-v3-2,scicode,0.387
2026-05-22,deepseek-v3-2-0925,artificial_analysis_coding_index,30
2026-05-22,deepseek-v3-2-0925,artificial_analysis_intelligence_index,28.4
2026-05-22,deepseek-v3-2-0925,artificial_analysis_math_index,57.7
2026-05-22,deepseek-v3-2-0925,gpqa,0.738
2026-05-22,deepseek-v3-2-0925,hle,0.086
2026-05-22,deepseek-v3-2-0925,livecodebench,0.554
2026-05-22,deepseek-v3-2-0925,mmlu_pro,0.836
2026-05-22,deepseek-v3-2-0925,scicode,0.399
2026-05-22,deepseek-v3-2-reasoning,artificial_analysis_coding_index,36.7
2026-05-22,deepseek-v3-2-reasoning,artificial_analysis_intelligence_index,41.7
2026-05-22,deepseek-v3-2-reasoning,artificial_analysis_math_index,92
2026-05-22,deepseek-v3-2-reasoning,gpqa,0.84
2026-05-22,deepseek-v3-2-reasoning,hle,0.222
2026-05-22,deepseek-v3-2-reasoning,livecodebench,0.862
2026-05-22,deepseek-v3-2-reasoning,mmlu_pro,0.862
2026-05-22,deepseek-v3-2-reasoning,scicode,0.389
2026-05-22,deepseek-v3-2-reasoning-0925,artificial_analysis_coding_index,33.3
2026-05-22,deepseek-v3-2-reasoning-0925,artificial_analysis_intelligence_index,32.9
2026-05-22,deepseek-v3-2-reasoning-0925,artificial_analysis_math_index,87.7
2026-05-22,deepseek-v3-2-reasoning-0925,gpqa,0.797
2026-05-22,deepseek-v3-2-reasoning-0925,hle,0.138
2026-05-22,deepseek-v3-2-reasoning-0925,livecodebench,0.789
2026-05-22,deepseek-v3-2-reasoning-0925,mmlu_pro,0.85
2026-05-22,deepseek-v3-2-reasoning-0925,scicode,0.377
2026-05-22,deepseek-v3-2-speciale,artificial_analysis_coding_index,37.9
2026-05-22,deepseek-v3-2-speciale,artificial_analysis_intelligence_index,29.4
2026-05-22,deepseek-v3-2-speciale,artificial_analysis_math_index,96.7
2026-05-22,deepseek-v3-2-speciale,gpqa,0.871
2026-05-22,deepseek-v3-2-speciale,hle,0.261
2026-05-22,deepseek-v3-2-speciale,livecodebench,0.896
2026-05-22,deepseek-v3-2-speciale,mmlu_pro,0.863
2026-05-22,deepseek-v3-2-speciale,scicode,0.44
2026-05-22,deepseek-v4-flash,artificial_analysis_coding_index,38.7
2026-05-22,deepseek-v4-flash,artificial_analysis_intelligence_index,46.5
2026-05-22,deepseek-v4-flash,gpqa,0.894
2026-05-22,deepseek-v4-flash,hle,0.321
2026-05-22,deepseek-v4-flash,scicode,0.449
2026-05-22,deepseek-v4-flash-high,artificial_analysis_coding_index,39.8
2026-05-22,deepseek-v4-flash-high,artificial_analysis_intelligence_index,46
2026-05-22,deepseek-v4-flash-high,gpqa,0.867
2026-05-22,deepseek-v4-flash-high,hle,0.278
2026-05-22,deepseek-v4-flash-high,scicode,0.42
2026-05-22,deepseek-v4-flash-non-reasoning,artificial_analysis_coding_index,35.2
2026-05-22,deepseek-v4-flash-non-reasoning,artificial_analysis_intelligence_index,36.5
2026-05-22,deepseek-v4-flash-non-reasoning,gpqa,0.716
2026-05-22,deepseek-v4-flash-non-reasoning,hle,0.07
2026-05-22,deepseek-v4-flash-non-reasoning,scicode,0.373
2026-05-22,deepseek-v4-pro,artificial_analysis_coding_index,47.5
2026-05-22,deepseek-v4-pro,artificial_analysis_intelligence_index,51.5
2026-05-22,deepseek-v4-pro,gpqa,0.888
2026-05-22,deepseek-v4-pro,hle,0.359
2026-05-22,deepseek-v4-pro,scicode,0.5
2026-05-22,deepseek-v4-pro-high,artificial_analysis_coding_index,43.2
2026-05-22,deepseek-v4-pro-high,artificial_analysis_intelligence_index,49.8
2026-05-22,deepseek-v4-pro-high,gpqa,0.905
2026-05-22,deepseek-v4-pro-high,hle,0.335
2026-05-22,deepseek-v4-pro-high,scicode,0.464
2026-05-22,deepseek-v4-pro-non-reasoning,artificial_analysis_coding_index,38.4
2026-05-22,deepseek-v4-pro-non-reasoning,artificial_analysis_intelligence_index,39.3
2026-05-22,deepseek-v4-pro-non-reasoning,gpqa,0.717
2026-05-22,deepseek-v4-pro-non-reasoning,hle,0.077
2026-05-22,deepseek-v4-pro-non-reasoning,scicode,0.424
2026-05-22,devstral-2,artificial_analysis_coding_index,23.7
2026-05-22,devstral-2,artificial_analysis_intelligence_index,22
2026-05-22,devstral-2,artificial_analysis_math_index,36.7
2026-05-22,devstral-2,gpqa,0.594
2026-05-22,devstral-2,hle,0.036
2026-05-22,devstral-2,livecodebench,0.448
2026-05-22,devstral-2,mmlu_pro,0.762
2026-05-22,devstral-2,scicode,0.331
2026-05-22,devstral-medium,aime,0.0666666666666667
2026-05-22,devstral-medium,artificial_analysis_coding_index,15.9
2026-05-22,devstral-medium,artificial_analysis_intelligence_index,18.7
2026-05-22,devstral-medium,artificial_analysis_math_index,4.7
2026-05-22,devstral-medium,gpqa,0.492
2026-05-22,devstral-medium,hle,0.038
2026-05-22,devstral-medium,livecodebench,0.337
2026-05-22,devstral-medium,math_500,0.707333333333333
2026-05-22,devstral-medium,mmlu_pro,0.708
2026-05-22,devstral-medium,scicode,0.294
2026-05-22,devstral-small,aime,0.00333333333333333
2026-05-22,devstral-small,artificial_analysis_coding_index,12.1
2026-05-22,devstral-small,artificial_analysis_intelligence_index,15.2
2026-05-22,devstral-small,artificial_analysis_math_index,29.3
2026-05-22,devstral-small,gpqa,0.414
2026-05-22,devstral-small,hle,0.037
2026-05-22,devstral-small,livecodebench,0.254
2026-05-22,devstral-small,math_500,0.634666666666667
2026-05-22,devstral-small,mmlu_pro,0.622
2026-05-22,devstral-small,scicode,0.243
2026-05-22,devstral-small-2,artificial_analysis_coding_index,20.7
2026-05-22,devstral-small-2,artificial_analysis_intelligence_index,19.5
2026-05-22,devstral-small-2,artificial_analysis_math_index,34.3
2026-05-22,devstral-small-2,gpqa,0.532
2026-05-22,devstral-small-2,hle,0.034
2026-05-22,devstral-small-2,livecodebench,0.348
2026-05-22,devstral-small-2,mmlu_pro,0.678
2026-05-22,devstral-small-2,scicode,0.288
2026-05-22,devstral-small-2505,aime,0.0666666666666667
2026-05-22,devstral-small-2505,artificial_analysis_coding_index,12.2
2026-05-22,devstral-small-2505,artificial_analysis_intelligence_index,18
2026-05-22,devstral-small-2505,gpqa,0.434
2026-05-22,devstral-small-2505,hle,0.04
2026-05-22,devstral-small-2505,livecodebench,0.258
2026-05-22,devstral-small-2505,math_500,0.684
2026-05-22,devstral-small-2505,mmlu_pro,0.632
2026-05-22,devstral-small-2505,scicode,0.245
2026-05-22,doubao-seed-code,artificial_analysis_coding_index,31.3
2026-05-22,doubao-seed-code,artificial_analysis_intelligence_index,33.5
2026-05-22,doubao-seed-code,artificial_analysis_math_index,79.3
2026-05-22,doubao-seed-code,gpqa,0.764
2026-05-22,doubao-seed-code,hle,0.133
2026-05-22,doubao-seed-code,livecodebench,0.766
2026-05-22,doubao-seed-code,mmlu_pro,0.854
2026-05-22,doubao-seed-code,scicode,0.407
2026-05-22,ernie-4-5-300b-a47b,aime,0.493333333333333
2026-05-22,ernie-4-5-300b-a47b,artificial_analysis_coding_index,14.5
2026-05-22,ernie-4-5-300b-a47b,artificial_analysis_intelligence_index,15
2026-05-22,ernie-4-5-300b-a47b,artificial_analysis_math_index,41.3
2026-05-22,ernie-4-5-300b-a47b,gpqa,0.811
2026-05-22,ernie-4-5-300b-a47b,hle,0.035
2026-05-22,ernie-4-5-300b-a47b,livecodebench,0.467
2026-05-22,ernie-4-5-300b-a47b,math_500,0.930666666666667
2026-05-22,ernie-4-5-300b-a47b,mmlu_pro,0.776
2026-05-22,ernie-4-5-300b-a47b,scicode,0.315
2026-05-22,ernie-5-0-thinking-preview,artificial_analysis_coding_index,29.2
2026-05-22,ernie-5-0-thinking-preview,artificial_analysis_intelligence_index,29.1
2026-05-22,ernie-5-0-thinking-preview,artificial_analysis_math_index,85
2026-05-22,ernie-5-0-thinking-preview,gpqa,0.777
2026-05-22,ernie-5-0-thinking-preview,hle,0.127
2026-05-22,ernie-5-0-thinking-preview,livecodebench,0.812
2026-05-22,ernie-5-0-thinking-preview,mmlu_pro,0.83
2026-05-22,ernie-5-0-thinking-preview,scicode,0.375
2026-05-22,exaone-4-0-1-2b,artificial_analysis_coding_index,2.5
2026-05-22,exaone-4-0-1-2b,artificial_analysis_intelligence_index,8.1
2026-05-22,exaone-4-0-1-2b,artificial_analysis_math_index,24
2026-05-22,exaone-4-0-1-2b,gpqa,0.424
2026-05-22,exaone-4-0-1-2b,hle,0.058
2026-05-22,exaone-4-0-1-2b,livecodebench,0.293
2026-05-22,exaone-4-0-1-2b,mmlu_pro,0.5
2026-05-22,exaone-4-0-1-2b,scicode,0.074
2026-05-22,exaone-4-0-1-2b-reasoning,artificial_analysis_coding_index,3.1
2026-05-22,exaone-4-0-1-2b-reasoning,artificial_analysis_intelligence_index,8.3
2026-05-22,exaone-4-0-1-2b-reasoning,artificial_analysis_math_index,50.3
2026-05-22,exaone-4-0-1-2b-reasoning,gpqa,0.515
2026-05-22,exaone-4-0-1-2b-reasoning,hle,0.058
2026-05-22,exaone-4-0-1-2b-reasoning,livecodebench,0.516
2026-05-22,exaone-4-0-1-2b-reasoning,mmlu_pro,0.588
2026-05-22,exaone-4-0-1-2b-reasoning,scicode,0.093
2026-05-22,exaone-4-0-32b,aime,0.47
2026-05-22,exaone-4-0-32b,artificial_analysis_coding_index,9.4
2026-05-22,exaone-4-0-32b,artificial_analysis_intelligence_index,11.7
2026-05-22,exaone-4-0-32b,artificial_analysis_math_index,39.3
2026-05-22,exaone-4-0-32b,gpqa,0.628
2026-05-22,exaone-4-0-32b,hle,0.049
2026-05-22,exaone-4-0-32b,livecodebench,0.472
2026-05-22,exaone-4-0-32b,math_500,0.939333333333333
2026-05-22,exaone-4-0-32b,mmlu_pro,0.768
2026-05-22,exaone-4-0-32b,scicode,0.252
2026-05-22,exaone-4-0-32b-reasoning,aime,0.843333333333333
2026-05-22,exaone-4-0-32b-reasoning,artificial_analysis_coding_index,14
2026-05-22,exaone-4-0-32b-reasoning,artificial_analysis_intelligence_index,16.7
2026-05-22,exaone-4-0-32b-reasoning,artificial_analysis_math_index,80
2026-05-22,exaone-4-0-32b-reasoning,gpqa,0.739
2026-05-22,exaone-4-0-32b-reasoning,hle,0.105
2026-05-22,exaone-4-0-32b-reasoning,livecodebench,0.747
2026-05-22,exaone-4-0-32b-reasoning,math_500,0.976666666666667
2026-05-22,exaone-4-0-32b-reasoning,mmlu_pro,0.818
2026-05-22,exaone-4-0-32b-reasoning,scicode,0.344
2026-05-22,exaone-4-5-33b,artificial_analysis_coding_index,23
2026-05-22,exaone-4-5-33b,artificial_analysis_intelligence_index,30.2
2026-05-22,exaone-4-5-33b,gpqa,0.794
2026-05-22,exaone-4-5-33b,hle,0.116
2026-05-22,exaone-4-5-33b,scicode,0.28
2026-05-22,falcon-h1r-7b,artificial_analysis_coding_index,9.8
2026-05-22,falcon-h1r-7b,artificial_analysis_intelligence_index,15.8
2026-05-22,falcon-h1r-7b,artificial_analysis_math_index,80
2026-05-22,falcon-h1r-7b,gpqa,0.661
2026-05-22,falcon-h1r-7b,hle,0.108
2026-05-22,falcon-h1r-7b,livecodebench,0.724
2026-05-22,falcon-h1r-7b,mmlu_pro,0.725
2026-05-22,falcon-h1r-7b,scicode,0.249
2026-05-22,gemini-1-0-pro,aime,0.00666666666666667
2026-05-22,gemini-1-0-pro,artificial_analysis_intelligence_index,8.5
2026-05-22,gemini-1-0-pro,gpqa,0.277
2026-05-22,gemini-1-0-pro,hle,0.046
2026-05-22,gemini-1-0-pro,livecodebench,0.116
2026-05-22,gemini-1-0-pro,math_500,0.402666666666667
2026-05-22,gemini-1-0-pro,mmlu_pro,0.431
2026-05-22,gemini-1-0-pro,scicode,0.117
2026-05-22,gemini-1-0-ultra,artificial_analysis_coding_index,17.6
2026-05-22,gemini-1-0-ultra,artificial_analysis_intelligence_index,10.1
2026-05-22,gemini-1-5-flash,aime,0.18
2026-05-22,gemini-1-5-flash,artificial_analysis_intelligence_index,13.8
2026-05-22,gemini-1-5-flash,gpqa,0.463
2026-05-22,gemini-1-5-flash,hle,0.035
2026-05-22,gemini-1-5-flash,livecodebench,0.273
2026-05-22,gemini-1-5-flash,math_500,0.827333333333333
2026-05-22,gemini-1-5-flash,mmlu_pro,0.68
2026-05-22,gemini-1-5-flash,scicode,0.267
2026-05-22,gemini-1-5-flash-8b,aime,0.0333333333333333
2026-05-22,gemini-1-5-flash-8b,artificial_analysis_intelligence_index,11.1
2026-05-22,gemini-1-5-flash-8b,gpqa,0.359
2026-05-22,gemini-1-5-flash-8b,hle,0.045
2026-05-22,gemini-1-5-flash-8b,livecodebench,0.217
2026-05-22,gemini-1-5-flash-8b,math_500,0.689333333333333
2026-05-22,gemini-1-5-flash-8b,mmlu_pro,0.569
2026-05-22,gemini-1-5-flash-8b,scicode,0.229
2026-05-22,gemini-1-5-flash-may-2024,aime,0.0933333333333333
2026-05-22,gemini-1-5-flash-may-2024,artificial_analysis_intelligence_index,10.5
2026-05-22,gemini-1-5-flash-may-2024,gpqa,0.324
2026-05-22,gemini-1-5-flash-may-2024,hle,0.042
2026-05-22,gemini-1-5-flash-may-2024,livecodebench,0.196
2026-05-22,gemini-1-5-flash-may-2024,math_500,0.554
2026-05-22,gemini-1-5-flash-may-2024,mmlu_pro,0.574
2026-05-22,gemini-1-5-flash-may-2024,scicode,0.181
2026-05-22,gemini-1-5-pro,aime,0.23
2026-05-22,gemini-1-5-pro,artificial_analysis_coding_index,23.6
2026-05-22,gemini-1-5-pro,artificial_analysis_intelligence_index,16
2026-05-22,gemini-1-5-pro,gpqa,0.589
2026-05-22,gemini-1-5-pro,hle,0.049
2026-05-22,gemini-1-5-pro,livecodebench,0.316
2026-05-22,gemini-1-5-pro,math_500,0.876
2026-05-22,gemini-1-5-pro,mmlu_pro,0.75
2026-05-22,gemini-1-5-pro,scicode,0.295
2026-05-22,gemini-1-5-pro-may-2024,aime,0.08
2026-05-22,gemini-1-5-pro-may-2024,artificial_analysis_coding_index,19.8
2026-05-22,gemini-1-5-pro-may-2024,artificial_analysis_intelligence_index,12
2026-05-22,gemini-1-5-pro-may-2024,gpqa,0.371
2026-05-22,gemini-1-5-pro-may-2024,hle,0.039
2026-05-22,gemini-1-5-pro-may-2024,livecodebench,0.244
2026-05-22,gemini-1-5-pro-may-2024,math_500,0.673333333333333
2026-05-22,gemini-1-5-pro-may-2024,mmlu_pro,0.657
2026-05-22,gemini-1-5-pro-may-2024,scicode,0.274
2026-05-22,gemini-2-0-flash,aime,0.33
2026-05-22,gemini-2-0-flash,artificial_analysis_coding_index,13.6
2026-05-22,gemini-2-0-flash,artificial_analysis_intelligence_index,18.5
2026-05-22,gemini-2-0-flash,artificial_analysis_math_index,21.7
2026-05-22,gemini-2-0-flash,gpqa,0.623
2026-05-22,gemini-2-0-flash,hle,0.053
2026-05-22,gemini-2-0-flash,livecodebench,0.334
2026-05-22,gemini-2-0-flash,math_500,0.93
2026-05-22,gemini-2-0-flash,mmlu_pro,0.779
2026-05-22,gemini-2-0-flash,scicode,0.333
2026-05-22,gemini-2-0-flash-experimental,aime,0.3
2026-05-22,gemini-2-0-flash-experimental,artificial_analysis_intelligence_index,16.8
2026-05-22,gemini-2-0-flash-experimental,gpqa,0.636
2026-05-22,gemini-2-0-flash-experimental,hle,0.047
2026-05-22,gemini-2-0-flash-experimental,livecodebench,0.21
2026-05-22,gemini-2-0-flash-experimental,math_500,0.910666666666667
2026-05-22,gemini-2-0-flash-experimental,mmlu_pro,0.782
2026-05-22,gemini-2-0-flash-experimental,scicode,0.34
2026-05-22,gemini-2-0-flash-lite-001,aime,0.276666666666667
2026-05-22,gemini-2-0-flash-lite-001,artificial_analysis_intelligence_index,14.7
2026-05-22,gemini-2-0-flash-lite-001,gpqa,0.535
2026-05-22,gemini-2-0-flash-lite-001,hle,0.036
2026-05-22,gemini-2-0-flash-lite-001,livecodebench,0.185
2026-05-22,gemini-2-0-flash-lite-001,math_500,0.872666666666667
2026-05-22,gemini-2-0-flash-lite-001,mmlu_pro,0.724
2026-05-22,gemini-2-0-flash-lite-001,scicode,0.25
2026-05-22,gemini-2-0-flash-lite-preview,aime,0.303333333333333
2026-05-22,gemini-2-0-flash-lite-preview,artificial_analysis_intelligence_index,14.5
2026-05-22,gemini-2-0-flash-lite-preview,gpqa,0.542
2026-05-22,gemini-2-0-flash-lite-preview,hle,0.044
2026-05-22,gemini-2-0-flash-lite-preview,livecodebench,0.179
2026-05-22,gemini-2-0-flash-lite-preview,math_500,0.873333333333333
2026-05-22,gemini-2-0-flash-lite-preview,scicode,0.247
2026-05-22,gemini-2-0-flash-thinking-exp-0121,aime,0.5
2026-05-22,gemini-2-0-flash-thinking-exp-0121,artificial_analysis_coding_index,24.1
2026-05-22,gemini-2-0-flash-thinking-exp-0121,artificial_analysis_intelligence_index,19.6
2026-05-22,gemini-2-0-flash-thinking-exp-0121,gpqa,0.701
2026-05-22,gemini-2-0-flash-thinking-exp-0121,hle,0.071
2026-05-22,gemini-2-0-flash-thinking-exp-0121,livecodebench,0.321
2026-05-22,gemini-2-0-flash-thinking-exp-0121,math_500,0.944
2026-05-22,gemini-2-0-flash-thinking-exp-0121,mmlu_pro,0.798
2026-05-22,gemini-2-0-flash-thinking-exp-0121,scicode,0.329
2026-05-22,gemini-2-0-flash-thinking-exp-1219,artificial_analysis_intelligence_index,12.3
2026-05-22,gemini-2-0-flash-thinking-exp-1219,math_500,0.48
2026-05-22,gemini-2-0-pro-experimental-02-05,aime,0.36
2026-05-22,gemini-2-0-pro-experimental-02-05,artificial_analysis_coding_index,25.5
2026-05-22,gemini-2-0-pro-experimental-02-05,artificial_analysis_intelligence_index,18.1
2026-05-22,gemini-2-0-pro-experimental-02-05,gpqa,0.622
2026-05-22,gemini-2-0-pro-experimental-02-05,hle,0.068
2026-05-22,gemini-2-0-pro-experimental-02-05,livecodebench,0.347
2026-05-22,gemini-2-0-pro-experimental-02-05,math_500,0.922666666666667
2026-05-22,gemini-2-0-pro-experimental-02-05,mmlu_pro,0.805
2026-05-22,gemini-2-0-pro-experimental-02-05,scicode,0.313
2026-05-22,gemini-2-5-flash,aime,0.5
2026-05-22,gemini-2-5-flash,artificial_analysis_coding_index,17.8
2026-05-22,gemini-2-5-flash,artificial_analysis_intelligence_index,20.6
2026-05-22,gemini-2-5-flash,artificial_analysis_math_index,60.3
2026-05-22,gemini-2-5-flash,gpqa,0.683
2026-05-22,gemini-2-5-flash,hle,0.051
2026-05-22,gemini-2-5-flash,livecodebench,0.495
2026-05-22,gemini-2-5-flash,math_500,0.932
2026-05-22,gemini-2-5-flash,mmlu_pro,0.809
2026-05-22,gemini-2-5-flash,scicode,0.291
2026-05-22,gemini-2-5-flash-04-2025,aime,0.433333333333333
2026-05-22,gemini-2-5-flash-04-2025,artificial_analysis_intelligence_index,17.8
2026-05-22,gemini-2-5-flash-04-2025,gpqa,0.594
2026-05-22,gemini-2-5-flash-04-2025,hle,0.05
2026-05-22,gemini-2-5-flash-04-2025,livecodebench,0.406
2026-05-22,gemini-2-5-flash-04-2025,math_500,0.926
2026-05-22,gemini-2-5-flash-04-2025,mmlu_pro,0.783
2026-05-22,gemini-2-5-flash-04-2025,scicode,0.233
2026-05-22,gemini-2-5-flash-lite,aime,0.5
2026-05-22,gemini-2-5-flash-lite,artificial_analysis_coding_index,7.4
2026-05-22,gemini-2-5-flash-lite,artificial_analysis_intelligence_index,12.7
2026-05-22,gemini-2-5-flash-lite,artificial_analysis_math_index,35.3
2026-05-22,gemini-2-5-flash-lite,gpqa,0.474
2026-05-22,gemini-2-5-flash-lite,hle,0.037
2026-05-22,gemini-2-5-flash-lite,livecodebench,0.4
2026-05-22,gemini-2-5-flash-lite,math_500,0.926
2026-05-22,gemini-2-5-flash-lite,mmlu_pro,0.724
2026-05-22,gemini-2-5-flash-lite,scicode,0.177
2026-05-22,gemini-2-5-flash-lite-preview-09-2025,artificial_analysis_coding_index,14.5
2026-05-22,gemini-2-5-flash-lite-preview-09-2025,artificial_analysis_intelligence_index,19.4
2026-05-22,gemini-2-5-flash-lite-preview-09-2025,artificial_analysis_math_index,46.7
2026-05-22,gemini-2-5-flash-lite-preview-09-2025,gpqa,0.651
2026-05-22,gemini-2-5-flash-lite-preview-09-2025,hle,0.046
2026-05-22,gemini-2-5-flash-lite-preview-09-2025,livecodebench,0.641
2026-05-22,gemini-2-5-flash-lite-preview-09-2025,mmlu_pro,0.796
2026-05-22,gemini-2-5-flash-lite-preview-09-2025,scicode,0.285
2026-05-22,gemini-2-5-flash-lite-preview-09-2025-reasoning,artificial_analysis_coding_index,18.2
2026-05-22,gemini-2-5-flash-lite-preview-09-2025-reasoning,artificial_analysis_intelligence_index,21.6
2026-05-22,gemini-2-5-flash-lite-preview-09-2025-reasoning,artificial_analysis_math_index,68.7
2026-05-22,gemini-2-5-flash-lite-preview-09-2025-reasoning,gpqa,0.709
2026-05-22,gemini-2-5-flash-lite-preview-09-2025-reasoning,hle,0.066
2026-05-22,gemini-2-5-flash-lite-preview-09-2025-reasoning,livecodebench,0.688
2026-05-22,gemini-2-5-flash-lite-preview-09-2025-reasoning,mmlu_pro,0.808
2026-05-22,gemini-2-5-flash-lite-preview-09-2025-reasoning,scicode,0.287
2026-05-22,gemini-2-5-flash-lite-reasoning,aime,0.703333333333333
2026-05-22,gemini-2-5-flash-lite-reasoning,artificial_analysis_coding_index,9.5
2026-05-22,gemini-2-5-flash-lite-reasoning,artificial_analysis_intelligence_index,17.6
